po_id,asset_id,product_name,quantity,buyer_id,supplier_id,lender_id,agreed_price,buyer_risk_score,buyer_payment_history,supplier_reliability,payment_terms_days,created_ts,source
PO10804,A1804,auto components,10421,buyer_delta,supplier_06,lender_delta,654.73,0.22,0.7432,0.8514,60,1786211921.859413,erp
PO10805,A1805,smartphones,22182,buyer_gamma,supplier_09,lender_atlas,101.56,0.3878,0.9312,0.9384,60,1787464978.8594172,erp
PO10806,A1806,medical devices,46364,buyer_alpha,supplier_08,lender_atlas,887.52,0.5235,0.9481,0.6258,30,1786210954.859423,erp
PO10807,A1807,textile rolls,18066,buyer_zeta,supplier_04,lender_prime,831.8,0.2153,0.8996,0.7251,60,1786068215.8594282,erp
PO10808,A1808,steel coils,19015,buyer_zeta,supplier_01,lender_prime,1148.8,0.2173,0.7316,0.5978,45,1786117482.859433,erp
PO10809,A1809,LED panels,46291,buyer_alpha,supplier_09,lender_atlas,114.71,0.167,0.6721,0.8935,30,1787774864.8594382,erp
PO10810,A1810,steel coils,37815,buyer_alpha,supplier_07,lender_prime,787.19,0.1256,0.4866,0.7427,60,1787388783.859442,erp
PO10811,A1811,laptop batteries,37873,buyer_delta,supplier_11,lender_atlas,395.84,0.3977,0.9259,0.751,60,1787470734.859447,erp
PO10812,A1812,textile rolls,12543,buyer_theta,supplier_09,lender_prime,768.17,0.265,0.5369,0.8878,90,1785773430.8594508,erp
PO10813,A1813,smartphones,10426,buyer_epsilon,supplier_04,lender_prime,142.53,0.3356,0.7491,0.957,90,1786607055.859456,erp
PO10814,A1814,smartphones,15635,buyer_gamma,supplier_07,lender_north,526.13,0.0283,0.5912,0.913,30,1787155470.859461,erp
PO10815,A1815,medical devices,11526,buyer_delta,supplier_07,lender_prime,790.56,0.5066,0.7522,0.8607,60,1786520523.859465,erp
PO10816,A1816,LED panels,21009,buyer_beta,supplier_12,lender_delta,840.71,0.4049,0.5241,0.7666,90,1787191350.859469,erp
PO10817,A1817,textile rolls,4000,buyer_epsilon,supplier_06,lender_prime,1194.7,0.1226,0.7912,0.9538,30,1786857551.859474,erp
PO10818,A1818,textile rolls,32434,buyer_beta,supplier_05,lender_atlas,799.61,0.2672,0.4999,0.7569,60,1787288282.859478,erp
PO10819,A1819,laptop batteries,47485,buyer_delta,supplier_03,lender_delta,617.71,0.2095,0.4888,0.9155,45,1787616403.8594828,erp
PO10820,A1820,laptop batteries,39704,buyer_alpha,supplier_11,lender_prime,522.22,0.4443,0.6185,0.7844,60,1787633838.859488,erp
PO10821,A1821,laptop batteries,10385,buyer_eta,supplier_07,lender_prime,969.69,0.1507,0.8041,0.859,30,1786307247.859492,erp
PO10822,A1822,steel coils,10525,buyer_delta,supplier_12,lender_prime,701.58,0.6434,0.8899,0.5408,90,1786472397.8594959,erp
PO10823,A1823,medical devices,40117,buyer_alpha,supplier_05,lender_delta,234.04,0.1612,0.8856,0.6496,30,1785675433.8595011,erp
PO10824,A1824,medical devices,40981,buyer_theta,supplier_10,lender_prime,898.29,0.1479,0.7948,0.7414,45,1786971004.859506,erp
PO10825,A1825,laptop batteries,2776,buyer_delta,supplier_05,lender_north,129.96,0.3233,0.7009,0.7576,90,1786526775.85951,erp
PO10826,A1826,LED panels,47168,buyer_theta,supplier_07,lender_atlas,877.23,0.1897,0.6009,0.7825,45,1787582677.859514,erp
PO10827,A1827,textile rolls,24744,buyer_gamma,supplier_06,lender_prime,661.16,0.7443,0.8808,0.8094,45,1786909412.859519,erp
PO10828,A1828,LED panels,8276,buyer_zeta,supplier_12,lender_atlas,250.65,0.2316,0.8565,0.8763,60,1787018910.859523,erp
PO10829,A1829,LED panels,27543,buyer_alpha,supplier_08,lender_north,803.03,0.1439,0.4284,0.9016,30,1786369341.8595269,erp
PO10830,A1830,LED panels,18905,buyer_theta,supplier_02,lender_atlas,221.45,0.2644,0.5505,0.8125,45,1787808177.859531,erp
PO10831,A1831,medical devices,10172,buyer_eta,supplier_06,lender_north,1089.73,0.2691,0.938,0.908,90,1785661974.859536,erp
PO10832,A1832,textile rolls,21830,buyer_beta,supplier_01,lender_prime,82.19,0.5528,0.884,0.7683,45,1786245040.85954,erp
PO10833,A1833,laptop batteries,2799,buyer_beta,supplier_08,lender_north,181.08,0.1762,0.961,0.7978,45,1786347663.859545,erp
PO10834,A1834,medical devices,14472,buyer_zeta,supplier_11,lender_north,212.1,0.0842,0.758,0.6308,45,1786429410.859549,erp
PO10835,A1835,laptop batteries,28236,buyer_delta,supplier_03,lender_delta,141.04,0.2292,0.783,0.6389,45,1786315769.859553,erp
PO10836,A1836,smartphones,32703,buyer_alpha,supplier_02,lender_prime,220.93,0.0432,0.6168,0.4487,90,1786814868.8595572,erp
PO10837,A1837,steel coils,13627,buyer_epsilon,supplier_07,lender_atlas,553.43,0.2651,0.7832,0.6133,45,1787165094.859562,erp
PO10838,A1838,smartphones,25208,buyer_zeta,supplier_07,lender_north,992.42,0.4146,0.8702,0.6101,90,1786757653.859566,erp
PO10839,A1839,smartphones,32322,buyer_beta,supplier_04,lender_atlas,305.77,0.4305,0.9044,0.6903,90,1786952860.85957,erp
PO10840,A1840,textile rolls,25804,buyer_theta,supplier_11,lender_prime,404.04,0.2055,0.5619,0.765,60,1786530453.859576,erp
PO10841,A1841,smartphones,37827,buyer_eta,supplier_05,lender_prime,708.43,0.1996,0.9446,0.6012,90,1787511309.8595798,erp
PO10842,A1842,medical devices,6385,buyer_gamma,supplier_12,lender_north,396.68,0.3916,0.749,0.6985,45,1787361331.859585,erp
PO10843,A1843,steel coils,44733,buyer_theta,supplier_11,lender_prime,574.04,0.1975,0.8906,0.6716,60,1787062849.859589,erp
PO10844,A1844,smartphones,41785,buyer_beta,supplier_10,lender_delta,421.43,0.118,0.9278,0.8518,60,1785552794.859593,erp
PO10845,A1845,steel coils,951,buyer_theta,supplier_05,lender_prime,41.38,0.2595,0.8423,0.8482,30,1786836707.859597,erp
PO10846,A1846,smartphones,27153,buyer_zeta,supplier_01,lender_north,449.48,0.6061,0.8206,0.9218,45,1786567581.859603,erp
PO10847,A1847,medical devices,24811,buyer_delta,supplier_01,lender_delta,874.06,0.2089,0.8383,0.8324,60,1785348600.859607,erp
PO10848,A1848,textile rolls,27628,buyer_eta,supplier_06,lender_delta,327.7,0.5786,0.9336,0.7535,60,1786757618.8596108,erp
PO10849,A1849,laptop batteries,38177,buyer_theta,supplier_05,lender_atlas,1057.41,0.1441,0.9547,0.7714,60,1787495937.859616,erp
PO10850,A1850,smartphones,1022,buyer_delta,supplier_03,lender_delta,189.74,0.3681,0.7329,0.8464,45,1787387296.85962,erp
PO10851,A1851,smartphones,3312,buyer_alpha,supplier_04,lender_atlas,362.64,0.2165,0.9312,0.6209,90,1787116119.859624,erp
PO10852,A1852,textile rolls,41656,buyer_zeta,supplier_10,lender_delta,1158.06,0.2121,0.8783,0.8072,30,1787610358.8596292,erp
PO10853,A1853,LED panels,24812,buyer_delta,supplier_09,lender_prime,1066.62,0.1563,0.8059,0.7663,90,1785648290.859633,erp
PO10854,A1854,LED panels,43172,buyer_alpha,supplier_01,lender_atlas,864.48,0.1522,0.8102,0.4263,30,1787229135.859638,erp
PO10855,A1855,LED panels,18871,buyer_gamma,supplier_09,lender_delta,493.38,0.1071,0.934,0.9212,90,1785508433.859642,erp
PO10856,A1856,laptop batteries,1152,buyer_beta,supplier_04,lender_north,65.48,0.1554,0.4914,0.8624,60,1786592359.8596458,erp
PO10857,A1857,smartphones,11874,buyer_delta,supplier_12,lender_atlas,784.44,0.0836,0.8951,0.5961,45,1787718622.8596501,erp
PO10858,A1858,textile rolls,30545,buyer_gamma,supplier_09,lender_prime,1138.0,0.3395,0.743,0.6854,60,1785622318.859655,erp
PO10859,A1859,auto components,7157,buyer_theta,supplier_12,lender_delta,784.94,0.4373,0.6355,0.5842,90,1787268072.859659,erp
PO10860,A1860,laptop batteries,22748,buyer_theta,supplier_11,lender_prime,248.66,0.2271,0.9092,0.6848,45,1787496060.859664,erp
PO10861,A1861,smartphones,3589,buyer_gamma,supplier_02,lender_prime,655.86,0.3508,0.9669,0.7844,45,1785405054.859668,erp
PO10862,A1862,smartphones,39019,buyer_gamma,supplier_06,lender_atlas,845.56,0.0795,0.9076,0.8648,45,1787824330.859672,erp
PO10863,A1863,laptop batteries,9959,buyer_zeta,supplier_05,lender_prime,475.79,0.1525,0.9045,0.8864,30,1786636213.8596768,erp
PO10864,A1864,LED panels,38518,buyer_theta,supplier_09,lender_atlas,53.62,0.2122,0.6862,0.9028,45,1786248123.8596811,erp
PO10865,A1865,medical devices,14210,buyer_eta,supplier_11,lender_north,1139.25,0.3942,0.8769,0.8206,45,1787797851.8596852,erp
PO10866,A1866,medical devices,10832,buyer_zeta,supplier_10,lender_north,727.33,0.0655,0.7189,0.894,45,1786200541.859689,erp
PO10867,A1867,medical devices,19941,buyer_gamma,supplier_10,lender_north,89.58,0.2771,0.9375,0.774,45,1787255708.859694,erp
PO10868,A1868,smartphones,12085,buyer_beta,supplier_11,lender_north,149.46,0.5025,0.715,0.8451,60,1787878973.8596978,erp
PO10869,A1869,smartphones,35289,buyer_beta,supplier_10,lender_atlas,344.09,0.1953,0.5564,0.8497,90,1786229393.859702,erp
PO10870,A1870,medical devices,20868,buyer_epsilon,supplier_07,lender_prime,731.12,0.3368,0.845,0.8082,30,1787536669.8597069,erp
PO10871,A1871,steel coils,10554,buyer_theta,supplier_10,lender_delta,722.23,0.2914,0.9029,0.6412,30,1787652682.859712,erp
PO10872,A1872,laptop batteries,49520,buyer_alpha,supplier_06,lender_north,665.52,0.1256,0.682,0.7986,90,1785330898.8597162,erp
PO10873,A1873,auto components,37498,buyer_gamma,supplier_11,lender_prime,109.18,0.3238,0.8686,0.8864,45,1787014720.85972,erp
PO10874,A1874,medical devices,5959,buyer_theta,supplier_07,lender_atlas,776.6,0.351,0.8441,0.9259,45,1787264019.859725,erp
PO10875,A1875,laptop batteries,47482,buyer_gamma,supplier_04,lender_north,155.01,0.3842,0.8292,0.9788,90,1785846530.8597288,erp
PO10876,A1876,medical devices,3347,buyer_eta,supplier_02,lender_delta,916.4,0.5006,0.9161,0.7447,45,1785645163.859733,erp
PO10877,A1877,medical devices,33102,buyer_epsilon,supplier_06,lender_north,891.93,0.0288,0.5573,0.8728,45,1786556774.8597372,erp
PO10878,A1878,textile rolls,40918,buyer_theta,supplier_04,lender_north,438.38,0.168,0.7901,0.7542,60,1787650413.859742,erp
PO10879,A1879,LED panels,26475,buyer_theta,supplier_10,lender_delta,65.05,0.0186,0.6901,0.6776,60,1787442310.859746,erp
PO10880,A1880,laptop batteries,19438,buyer_eta,supplier_08,lender_delta,642.03,0.2651,0.8579,0.9492,90,1787872779.8597498,erp
PO10881,A1881,smartphones,2557,buyer_zeta,supplier_03,lender_north,502.23,0.2182,0.9498,0.7661,30,1786530739.859755,erp
PO10882,A1882,medical devices,35945,buyer_theta,supplier_05,lender_north,757.87,0.2731,0.8432,0.565,60,1787061630.85976,erp
PO10883,A1883,steel coils,19687,buyer_alpha,supplier_06,lender_prime,687.23,0.1613,0.7633,0.71,30,1787783368.859765,erp
PO10884,A1884,auto components,13872,buyer_beta,supplier_11,lender_delta,471.94,0.1594,0.8188,0.8851,90,1785910793.85977,erp
PO10885,A1885,steel coils,12182,buyer_gamma,supplier_06,lender_north,1129.17,0.1664,0.8245,0.8195,60,1786352543.8597739,erp
PO10886,A1886,steel coils,21881,buyer_delta,supplier_10,lender_north,151.81,0.5329,0.4969,0.6723,30,1787629188.8597791,erp
PO10887,A1887,auto components,42449,buyer_theta,supplier_04,lender_north,774.64,0.1898,0.8415,0.9143,60,1787200020.859784,erp
PO10888,A1888,medical devices,20988,buyer_zeta,supplier_03,lender_prime,511.05,0.3776,0.8988,0.7483,60,1787013320.859788,erp
PO10889,A1889,textile rolls,29228,buyer_zeta,supplier_03,lender_atlas,170.08,0.473,0.9205,0.7273,30,1785692000.859793,erp
PO10890,A1890,smartphones,4998,buyer_delta,supplier_07,lender_north,317.99,0.5739,0.6251,0.8417,45,1787401699.859797,erp
PO10891,A1891,textile rolls,27277,buyer_theta,supplier_12,lender_atlas,1004.81,0.2071,0.8331,0.7551,90,1786057567.859802,erp
PO10892,A1892,LED panels,26549,buyer_eta,supplier_03,lender_prime,1184.85,0.2461,0.68,0.6916,30,1785685958.859806,erp
PO10893,A1893,medical devices,22807,buyer_delta,supplier_11,lender_north,150.43,0.0761,0.779,0.7287,90,1785469753.85981,erp
PO10894,A1894,laptop batteries,37268,buyer_zeta,supplier_08,lender_atlas,995.71,0.3678,0.9619,0.6478,30,1787336973.859815,erp
PO10895,A1895,LED panels,12790,buyer_epsilon,supplier_09,lender_delta,1082.51,0.195,0.8377,0.8935,30,1787566229.859819,erp
PO10896,A1896,laptop batteries,42324,buyer_gamma,supplier_12,lender_prime,283.51,0.4332,0.6257,0.8323,30,1786046654.8598242,erp
PO10897,A1897,smartphones,24774,buyer_theta,supplier_10,lender_atlas,211.46,0.471,0.8429,0.7177,60,1787095801.859828,erp
PO10898,A1898,steel coils,1809,buyer_gamma,supplier_11,lender_prime,181.36,0.4372,0.7193,0.6528,30,1785807606.859832,erp
PO10899,A1899,textile rolls,21978,buyer_beta,supplier_01,lender_prime,1060.01,0.2575,0.5789,0.6578,90,1785530524.8598368,erp
PO10900,A1900,textile rolls,16359,buyer_delta,supplier_04,lender_prime,857.0,0.1379,0.884,0.6981,90,1786910203.859841,erp
PO10901,A1901,laptop batteries,23900,buyer_theta,supplier_10,lender_atlas,956.23,0.1457,0.606,0.9632,90,1786328027.8598452,erp
PO10902,A1902,textile rolls,16842,buyer_eta,supplier_01,lender_atlas,245.42,0.1202,0.7283,0.8091,60,1786196392.859849,erp
PO10903,A1903,textile rolls,8655,buyer_epsilon,supplier_01,lender_prime,259.13,0.3285,0.4621,0.8235,45,1785431422.859854,erp
PO10904,A1904,smartphones,38205,buyer_zeta,supplier_04,lender_delta,707.15,0.0874,0.835,0.8593,90,1786783478.859858,erp
PO10905,A1905,smartphones,46828,buyer_zeta,supplier_06,lender_north,1004.14,0.4142,0.7977,0.73,30,1787062514.859863,erp
PO10906,A1906,LED panels,33522,buyer_epsilon,supplier_04,lender_prime,628.42,0.1272,0.8824,0.8648,30,1785376623.8598669,erp
PO10907,A1907,smartphones,23379,buyer_alpha,supplier_10,lender_north,634.68,0.6057,0.5937,0.9181,30,1786420767.859871,erp
PO10908,A1908,laptop batteries,979,buyer_theta,supplier_08,lender_atlas,919.24,0.2561,0.8361,0.9647,60,1787499998.859875,erp
PO10909,A1909,auto components,18656,buyer_gamma,supplier_03,lender_delta,72.67,0.5143,0.7639,0.5357,45,1786699633.859879,erp
PO10910,A1910,auto components,45975,buyer_alpha,supplier_05,lender_north,239.97,0.0873,0.9088,0.719,45,1787766935.859884,erp
PO10911,A1911,textile rolls,15995,buyer_alpha,supplier_10,lender_delta,1076.18,0.2179,0.9351,0.7595,30,1787119508.859888,erp
PO10912,A1912,steel coils,11750,buyer_alpha,supplier_11,lender_north,148.49,0.1392,0.8147,0.7896,60,1786205124.859892,erp
PO10913,A1913,smartphones,37821,buyer_beta,supplier_08,lender_north,674.7,0.5298,0.4695,0.8855,45,1786478557.8598971,erp
PO10914,A1914,LED panels,18186,buyer_gamma,supplier_04,lender_prime,204.62,0.3192,0.5577,0.8326,60,1786589769.859901,erp
PO10915,A1915,laptop batteries,31323,buyer_beta,supplier_04,lender_delta,131.53,0.1242,0.9109,0.643,30,1787198265.859906,erp
PO10916,A1916,steel coils,46579,buyer_eta,supplier_09,lender_atlas,889.71,0.5198,0.8307,0.6969,60,1787815222.8599098,erp
PO10917,A1917,auto components,43580,buyer_delta,supplier_08,lender_prime,1173.0,0.2863,0.4505,0.8496,45,1787086483.859915,erp
PO10918,A1918,textile rolls,35911,buyer_zeta,supplier_04,lender_atlas,631.44,0.2374,0.8807,0.6954,45,1787853351.859919,erp
PO10919,A1919,smartphones,14140,buyer_zeta,supplier_06,lender_north,42.29,0.05,0.8397,0.7536,60,1787414769.859924,erp
PO10920,A1920,smartphones,38487,buyer_eta,supplier_01,lender_prime,486.0,0.4032,0.8134,0.7768,60,1786655220.8599281,erp
PO10921,A1921,steel coils,31959,buyer_beta,supplier_09,lender_atlas,490.67,0.2891,0.8252,0.5867,60,1786531385.859933,erp
PO10922,A1922,auto components,20753,buyer_gamma,supplier_10,lender_north,1168.42,0.1648,0.9498,0.6102,90,1786062082.8599381,erp
PO10923,A1923,smartphones,6758,buyer_gamma,supplier_12,lender_prime,678.62,0.1284,0.9263,0.9582,30,1785830288.859942,erp
PO10924,A1924,textile rolls,9409,buyer_epsilon,supplier_12,lender_delta,303.79,0.1799,0.737,0.7626,60,1786463330.859947,erp
PO10925,A1925,medical devices,26555,buyer_alpha,supplier_05,lender_prime,1064.71,0.1087,0.9054,0.8904,45,1787073382.859951,erp
PO10926,A1926,medical devices,41600,buyer_gamma,supplier_10,lender_delta,119.63,0.4769,0.5857,0.4723,90,1786996798.859957,erp
PO10927,A1927,auto components,2148,buyer_epsilon,supplier_07,lender_prime,761.57,0.2386,0.9267,0.7922,45,1787229922.8599622,erp
PO10928,A1928,medical devices,45024,buyer_zeta,supplier_02,lender_north,998.22,0.3619,0.5736,0.9266,90,1786199852.859966,erp
PO10929,A1929,auto components,18166,buyer_theta,supplier_09,lender_atlas,589.03,0.4405,0.7449,0.9052,60,1787035755.859971,erp
PO10930,A1930,textile rolls,48082,buyer_epsilon,supplier_01,lender_delta,1059.3,0.4524,0.9116,0.4173,30,1787395417.859976,erp
PO10931,A1931,medical devices,40638,buyer_beta,supplier_11,lender_delta,937.97,0.4083,0.9021,0.9029,60,1785453615.859981,erp
PO10932,A1932,smartphones,27052,buyer_eta,supplier_09,lender_delta,341.22,0.5824,0.9227,0.5799,90,1787896777.8599858,erp
PO10933,A1933,laptop batteries,7085,buyer_delta,supplier_08,lender_delta,101.33,0.0675,0.9791,0.9349,90,1787499534.859992,erp
PO10934,A1934,LED panels,27693,buyer_theta,supplier_11,lender_prime,945.58,0.1163,0.7555,0.7127,90,1785717030.8599958,erp
PO10935,A1935,smartphones,41701,buyer_zeta,supplier_06,lender_prime,129.37,0.3173,0.5469,0.962,30,1786171616.860002,erp
PO10936,A1936,smartphones,36710,buyer_beta,supplier_07,lender_prime,943.87,0.3788,0.7396,0.7595,45,1787745249.8600059,erp
PO10937,A1937,LED panels,7449,buyer_theta,supplier_07,lender_prime,251.19,0.2946,0.7423,0.8348,90,1785601256.860012,erp
PO10938,A1938,textile rolls,26610,buyer_zeta,supplier_08,lender_delta,63.11,0.4824,0.6165,0.8219,90,1786663649.8600168,erp
PO10939,A1939,smartphones,789,buyer_gamma,supplier_07,lender_delta,1116.18,0.1321,0.7783,0.9081,30,1786989971.860022,erp
PO10940,A1940,textile rolls,7521,buyer_alpha,supplier_01,lender_delta,736.8,0.5034,0.9045,0.7277,60,1786218684.8600261,erp
PO10941,A1941,medical devices,40769,buyer_delta,supplier_04,lender_atlas,309.9,0.3373,0.5926,0.8325,60,1786568188.860031,erp
PO10942,A1942,LED panels,5504,buyer_beta,supplier_03,lender_delta,1092.82,0.2628,0.8458,0.9463,90,1787240012.8600361,erp
PO10943,A1943,steel coils,1736,buyer_delta,supplier_12,lender_north,382.94,0.1205,0.7434,0.6463,90,1787400541.86004,erp
PO10944,A1944,auto components,17773,buyer_zeta,supplier_07,lender_delta,656.61,0.2902,0.4795,0.8172,90,1787154903.860045,erp
PO10945,A1945,laptop batteries,37372,buyer_eta,supplier_01,lender_north,425.5,0.4061,0.9537,0.6422,45,1787311145.86005,erp
PO10946,A1946,auto components,46795,buyer_theta,supplier_02,lender_north,1133.97,0.1223,0.7055,0.6069,90,1785434173.860055,erp
PO10947,A1947,smartphones,45976,buyer_delta,supplier_03,lender_atlas,945.0,0.4665,0.6402,0.8975,60,1786188426.86006,erp
PO10948,A1948,medical devices,31543,buyer_theta,supplier_01,lender_delta,619.78,0.2162,0.9376,0.8407,45,1787178503.860065,erp
PO10949,A1949,smartphones,7474,buyer_gamma,supplier_08,lender_prime,1009.66,0.4673,0.8544,0.7278,45,1787479972.86007,erp
PO10950,A1950,smartphones,14087,buyer_eta,supplier_10,lender_north,257.13,0.6519,0.8067,0.7834,90,1787100585.860076,erp
PO10951,A1951,textile rolls,45408,buyer_theta,supplier_01,lender_prime,1131.98,0.2615,0.7557,0.8375,90,1786097253.8600802,erp
PO10952,A1952,smartphones,35884,buyer_delta,supplier_09,lender_north,1151.17,0.0883,0.8039,0.8893,45,1785845490.860085,erp
PO10953,A1953,auto components,6202,buyer_gamma,supplier_09,lender_north,1077.98,0.1295,0.7917,0.8853,60,1786421613.86009,erp
PO10954,A1954,steel coils,17852,buyer_delta,supplier_10,lender_atlas,67.14,0.3683,0.3543,0.705,45,1787777729.860096,erp
PO10955,A1955,LED panels,38014,buyer_epsilon,supplier_05,lender_prime,718.35,0.2011,0.8726,0.7593,60,1786724517.8601012,erp
PO10956,A1956,medical devices,2688,buyer_zeta,supplier_12,lender_north,1032.17,0.2209,0.723,0.6742,30,1786459690.860106,erp
PO10957,A1957,laptop batteries,18159,buyer_delta,supplier_02,lender_atlas,144.94,0.4538,0.8845,0.7908,45,1787639351.860111,erp
PO10958,A1958,laptop batteries,39513,buyer_alpha,supplier_07,lender_atlas,783.46,0.3405,0.7071,0.833,90,1786764826.860116,erp
PO10959,A1959,laptop batteries,44263,buyer_theta,supplier_06,lender_delta,332.17,0.0805,0.7319,0.8932,60,1787658150.860121,erp
PO10960,A1960,medical devices,7439,buyer_delta,supplier_03,lender_prime,450.45,0.2213,0.7568,0.6146,45,1786819944.860126,erp
PO10961,A1961,laptop batteries,25034,buyer_theta,supplier_10,lender_atlas,1037.56,0.1208,0.8,0.737,60,1785637975.86013,erp
PO10962,A1962,smartphones,28773,buyer_theta,supplier_08,lender_delta,775.49,0.2231,0.8396,0.4851,90,1786761187.8601348,erp
PO10963,A1963,textile rolls,42216,buyer_alpha,supplier_09,lender_atlas,892.88,0.2714,0.7362,0.837,45,1786576868.86014,erp
PO10964,A1964,auto components,38878,buyer_zeta,supplier_02,lender_delta,235.78,0.1518,0.6235,0.736,60,1787158207.8601449,erp
PO10965,A1965,auto components,11610,buyer_alpha,supplier_02,lender_north,324.99,0.1649,0.7767,0.9411,60,1786477006.860149,erp
PO10966,A1966,textile rolls,28700,buyer_alpha,supplier_10,lender_north,254.73,0.4777,0.6717,0.701,45,1786664963.8601549,erp
PO10967,A1967,smartphones,39289,buyer_theta,supplier_02,lender_north,483.49,0.2706,0.6251,0.7685,60,1787871057.860162,erp
PO10968,A1968,textile rolls,15459,buyer_alpha,supplier_10,lender_delta,241.22,0.1183,0.9263,0.9674,60,1786726889.8601658,erp
PO10969,A1969,textile rolls,9492,buyer_beta,supplier_07,lender_north,869.88,0.1712,0.8138,0.8076,45,1786861553.860171,erp
PO10970,A1970,LED panels,3449,buyer_epsilon,supplier_03,lender_atlas,1060.8,0.43,0.5786,0.9331,45,1786046648.8601758,erp
PO10971,A1971,auto components,18019,buyer_epsilon,supplier_05,lender_prime,931.56,0.1439,0.6667,0.7327,90,1787340511.860181,erp
PO10972,A1972,LED panels,3217,buyer_eta,supplier_09,lender_atlas,838.33,0.1036,0.9913,0.8191,60,1785439858.860186,erp
PO10973,A1973,LED panels,14942,buyer_alpha,supplier_01,lender_delta,659.01,0.2114,0.8714,0.7735,90,1786440467.8601909,erp
PO10974,A1974,steel coils,31128,buyer_eta,supplier_05,lender_north,828.15,0.2115,0.9422,0.7992,45,1785494811.860196,erp
PO10975,A1975,auto components,34383,buyer_beta,supplier_01,lender_atlas,428.04,0.2602,0.7703,0.7355,60,1786132592.860201,erp
PO10976,A1976,smartphones,26475,buyer_delta,supplier_04,lender_delta,787.75,0.3181,0.8042,0.8165,90,1786534024.860207,erp
PO10977,A1977,auto components,22093,buyer_delta,supplier_09,lender_prime,489.16,0.5016,0.6304,0.976,60,1787822471.860211,erp
PO10978,A1978,laptop batteries,9609,buyer_epsilon,supplier_10,lender_prime,845.58,0.0703,0.8594,0.7568,30,1786227327.8602161,erp
PO10979,A1979,medical devices,1471,buyer_gamma,supplier_10,lender_delta,262.32,0.3596,0.7736,0.8552,45,1786935488.860221,erp
PO10980,A1980,steel coils,48835,buyer_theta,supplier_02,lender_prime,659.32,0.2147,0.7423,0.8881,30,1787440590.8602262,erp
PO10981,A1981,auto components,37565,buyer_epsilon,supplier_06,lender_delta,561.58,0.0752,0.7373,0.7211,45,1787686591.860231,erp
PO10982,A1982,medical devices,49021,buyer_gamma,supplier_12,lender_prime,580.45,0.2847,0.6878,0.7528,30,1787482527.860235,erp
PO10983,A1983,auto components,17054,buyer_eta,supplier_11,lender_north,1085.45,0.7871,0.9625,0.9297,45,1787783965.86024,erp
PO10984,A1984,medical devices,4798,buyer_alpha,supplier_09,lender_delta,224.83,0.1061,0.8925,0.9206,60,1785544797.860245,erp
PO10985,A1985,medical devices,31100,buyer_gamma,supplier_11,lender_atlas,143.03,0.413,0.9383,0.8756,30,1787179388.86025,erp
PO10986,A1986,medical devices,17838,buyer_eta,supplier_04,lender_atlas,352.42,0.174,0.6263,0.3025,45,1786663378.860255,erp
PO10987,A1987,textile rolls,14586,buyer_gamma,supplier_11,lender_delta,732.14,0.4238,0.727,0.7192,90,1787911130.86026,erp
PO10988,A1988,laptop batteries,25104,buyer_gamma,supplier_05,lender_atlas,194.23,0.6408,0.815,0.8325,30,1786894840.8602638,erp
PO10989,A1989,textile rolls,33924,buyer_eta,supplier_12,lender_north,177.87,0.2367,0.7373,0.7949,60,1785459400.860269,erp
PO10990,A1990,textile rolls,38607,buyer_beta,supplier_03,lender_atlas,697.66,0.1598,0.7944,0.7914,30,1786304450.8602738,erp
PO10991,A1991,smartphones,30234,buyer_eta,supplier_07,lender_delta,245.23,0.1138,0.6609,0.8499,90,1785351993.860279,erp
PO10992,A1992,auto components,28931,buyer_gamma,supplier_06,lender_prime,389.29,0.329,0.9206,0.9024,90,1787873070.8602839,erp
PO10993,A1993,smartphones,19478,buyer_alpha,supplier_01,lender_atlas,97.62,0.5119,0.6294,0.9062,45,1785747637.860288,erp
PO10994,A1994,laptop batteries,42152,buyer_theta,supplier_06,lender_delta,193.58,0.2725,0.5916,0.7593,45,1787681106.8602931,erp
PO10995,A1995,textile rolls,15712,buyer_gamma,supplier_04,lender_prime,701.46,0.2368,0.4929,0.6528,30,1787557106.860298,erp
PO10996,A1996,textile rolls,16622,buyer_theta,supplier_11,lender_prime,560.34,0.2252,0.776,0.7244,45,1786580620.8603032,erp
PO10997,A1997,medical devices,13225,buyer_delta,supplier_02,lender_delta,806.15,0.4723,0.9378,0.9201,45,1787725661.860308,erp
PO10998,A1998,textile rolls,41264,buyer_gamma,supplier_12,lender_prime,725.31,0.2848,0.7817,0.6483,45,1786968572.8603132,erp
PO10999,A1999,smartphones,45839,buyer_zeta,supplier_02,lender_delta,519.71,0.1705,0.548,0.8531,60,1787585284.860317,erp
